2024-02-12 22:04:53,Sao Paulo,29.72,light rain
2024-02-12 23:04:56,Sao Paulo,28.9,few clouds
2024-02-13 00:17:35,Sao Paulo,28.2,clear sky
2024-02-13 01:25:21,Sao Paulo,25.22,clear sky
2024-02-13 02:09:58,Sao Paulo,25.52,clear sky
2024-02-13 03:04:54,Sao Paulo,24.88,clear sky
2024-02-13 04:04:56,Sao Paulo,25.22,overcast clouds
2024-02-13 05:05:04,Sao Paulo,24.99,light rain
2024-02-13 06:06:10,Sao Paulo,24.3,overcast clouds
2024-02-13 07:05:11,Sao Paulo,24.3,overcast clouds
2024-02-13 08:06:31,Sao Paulo,24.23,overcast clouds
2024-02-13 09:04:47,Sao Paulo,24.23,light rain
2024-02-13 10:04:54,Sao Paulo,24.35,clear sky
2024-02-13 11:05:10,Sao Paulo,24.94,clear sky
2024-02-13 12:06:27,Sao Paulo,26.45,clear sky
2024-02-13 13:04:52,Sao Paulo,28.05,clear sky
2024-02-13 14:05:03,Sao Paulo,28.42,clear sky
2024-02-13 15:04:34,Sao Paulo,29.78,few clouds
2024-02-13 16:05:50,Sao Paulo,31.57,clear sky
2024-02-13 17:04:53,Sao Paulo,32.16,clear sky
2024-02-13 18:05:55,Sao Paulo,32.63,scattered clouds
2024-02-13 19:04:50,Sao Paulo,32.34,scattered clouds
2024-02-13 20:05:17,Sao Paulo,32.44,scattered clouds
2024-02-13 21:04:46,Sao Paulo,32.27,scattered clouds
2024-02-13 22:05:03,Sao Paulo,30.8,scattered clouds
2024-02-13 23:04:41,Sao Paulo,30.24,scattered clouds
2024-02-14 00:16:59,Sao Paulo,24.59,light rain
2024-02-14 01:25:31,Sao Paulo,23.16,moderate rain
2024-02-14 02:09:46,Sao Paulo,22.54,heavy intensity rain
2024-02-14 03:04:47,Sao Paulo,21.07,thunderstorm with heavy rain
2024-02-14 04:05:11,Sao Paulo,21.96,heavy intensity rain
2024-02-14 05:05:04,Sao Paulo,21.17,moderate rain
2024-02-14 06:06:17,Sao Paulo,21.67,light rain
2024-02-14 07:05:24,Sao Paulo,21.51,few clouds
2024-02-14 08:05:44,Sao Paulo,21.51,few clouds
2024-02-14 09:05:01,Sao Paulo,21.17,overcast clouds
2024-02-14 10:04:54,Sao Paulo,21.31,few clouds
2024-02-14 11:05:02,Sao Paulo,21.79,clear sky
2024-02-14 12:07:01,Sao Paulo,23.17,light rain
2024-02-14 13:04:40,Sao Paulo,22.96,scattered clouds
2024-02-14 14:05:34,Sao Paulo,24.45,scattered clouds
2024-02-14 15:04:57,Sao Paulo,24.56,broken clouds
2024-02-14 16:05:08,Sao Paulo,24.21,light rain
2024-02-14 17:04:33,Sao Paulo,24,light intensity drizzle
2024-02-14 18:05:27,Sao Paulo,23.71,broken clouds
2024-02-14 19:04:27,Sao Paulo,24.1,light rain
2024-02-14 20:05:04,Sao Paulo,24.56,broken clouds
2024-02-14 21:04:58,Sao Paulo,23.68,light rain
2024-02-14 22:04:41,Sao Paulo,22.19,heavy intensity rain
2024-02-14 23:04:47,Sao Paulo,21.75,broken clouds
2024-02-15 00:17:08,Sao Paulo,20.4,mist
2024-02-15 01:25:14,Sao Paulo,20.49,broken clouds
2024-02-15 02:10:19,Sao Paulo,20.9,moderate rain
2024-02-15 03:04:54,Sao Paulo,20.15,broken clouds
2024-02-15 04:05:30,Sao Paulo,20.38,light rain
2024-02-15 05:04:51,Sao Paulo,20.38,overcast clouds
2024-02-15 06:05:52,Sao Paulo,20.38,overcast clouds
2024-02-15 07:04:33,Sao Paulo,20.38,overcast clouds
2024-02-15 08:05:30,Sao Paulo,20.42,overcast clouds
2024-02-15 09:05:44,Sao Paulo,20.42,mist
2024-02-15 10:04:54,Sao Paulo,19.9,light intensity drizzle
2024-02-15 11:05:14,Sao Paulo,20.05,mist
2024-02-15 12:06:40,Sao Paulo,20.3,light intensity drizzle
2024-02-15 13:04:48,Sao Paulo,19.99,light intensity drizzle
2024-02-15 14:04:42,Sao Paulo,20.73,light rain
2024-02-15 15:04:47,Sao Paulo,21.62,light rain
2024-02-15 16:04:45,Sao Paulo,21.97,broken clouds
2024-02-15 17:05:31,Sao Paulo,21.13,broken clouds
2024-02-15 18:05:28,Sao Paulo,21.36,broken clouds
2024-02-15 19:04:34,Sao Paulo,20.54,light rain
2024-02-15 20:04:56,Sao Paulo,21.02,light rain
2024-02-15 21:04:47,Sao Paulo,20.55,broken clouds
2024-02-15 22:04:57,Sao Paulo,19.52,broken clouds
2024-02-15 23:05:05,Sao Paulo,19.28,broken clouds
2024-02-16 00:16:50,Sao Paulo,19.18,broken clouds
2024-02-16 01:25:01,Sao Paulo,19.18,broken clouds
2024-02-16 02:09:51,Sao Paulo,19.04,broken clouds
2024-02-16 03:05:13,Sao Paulo,19.14,mist
2024-02-16 04:04:57,Sao Paulo,19.39,overcast clouds
2024-02-16 05:05:20,Sao Paulo,19.54,broken clouds
2024-02-16 06:05:24,Sao Paulo,19.24,overcast clouds
2024-02-16 07:04:36,Sao Paulo,19.5,overcast clouds
2024-02-16 08:05:45,Sao Paulo,18.98,overcast clouds
2024-02-16 09:04:54,Sao Paulo,18.85,overcast clouds
2024-02-16 10:05:01,Sao Paulo,19.15,mist
2024-02-16 11:04:23,Sao Paulo,19.4,mist
2024-02-16 12:06:26,Sao Paulo,20.5,mist
2024-02-16 13:04:43,Sao Paulo,21.45,haze
2024-02-16 14:04:53,Sao Paulo,22.26,broken clouds
2024-02-16 15:04:47,Sao Paulo,23.69,broken clouds
2024-02-16 16:05:09,Sao Paulo,24.26,broken clouds
2024-02-16 17:05:00,Sao Paulo,24.06,broken clouds
