2025-01-01 00:25:26,São Paulo,21.09,few clouds
2025-01-01 01:33:12,São Paulo,21.41,few clouds
2025-01-01 02:30:39,São Paulo,20.3,scattered clouds
2025-01-01 03:14:02,São Paulo,20.49,scattered clouds
2025-01-01 04:06:26,São Paulo,21.16,overcast clouds
2025-01-01 05:05:30,São Paulo,20.38,broken clouds
2025-01-01 06:07:12,São Paulo,20.15,broken clouds
2025-01-01 07:05:28,São Paulo,19.99,broken clouds
2025-01-01 08:06:58,São Paulo,19.7,few clouds
2025-01-01 09:05:32,São Paulo,19.7,clear sky
2025-01-01 10:05:29,São Paulo,19.77,clear sky
2025-01-01 11:04:48,São Paulo,20.9,clear sky
2025-01-01 12:08:20,São Paulo,22.9,clear sky
2025-01-01 13:08:06,São Paulo,25.13,clear sky
2025-01-01 14:05:09,São Paulo,26.79,clear sky
2025-01-01 15:05:12,São Paulo,27.44,scattered clouds
2025-01-01 16:05:38,São Paulo,28.82,scattered clouds
2025-01-01 17:04:47,São Paulo,28.24,broken clouds
2025-01-01 18:06:24,São Paulo,26.09,light rain
2025-01-01 19:04:31,São Paulo,23.87,moderate rain
2025-01-01 20:05:27,São Paulo,22.55,thunderstorm
2025-01-01 21:05:09,São Paulo,22.55,broken clouds
2025-01-01 22:04:47,São Paulo,22.24,broken clouds
2025-01-01 23:05:19,São Paulo,21.83,few clouds
2025-01-02 00:22:27,São Paulo,22.03,broken clouds
2025-01-02 01:32:35,São Paulo,22.44,clear sky
2025-01-02 02:26:26,São Paulo,21.45,scattered clouds
2025-01-02 03:08:18,São Paulo,21.2,scattered clouds
2025-01-02 04:06:23,São Paulo,21.46,few clouds
2025-01-02 05:05:32,São Paulo,21.07,few clouds
2025-01-02 06:07:12,São Paulo,21.07,clear sky
2025-01-02 07:05:36,São Paulo,20.38,clear sky
2025-01-02 08:06:48,São Paulo,20.15,clear sky
2025-01-02 09:05:34,São Paulo,20.05,clear sky
2025-01-02 10:05:30,São Paulo,19.24,clear sky
2025-01-02 11:04:37,São Paulo,22.19,clear sky
2025-01-02 12:08:27,São Paulo,24.94,clear sky
2025-01-02 13:08:25,São Paulo,25.5,clear sky
2025-01-02 14:04:53,São Paulo,25.75,few clouds
2025-01-02 15:04:58,São Paulo,28.18,clear sky
2025-01-02 16:06:03,São Paulo,30.31,clear sky
2025-01-02 17:04:49,São Paulo,30.05,scattered clouds
2025-01-02 18:06:41,São Paulo,30.17,scattered clouds
2025-01-02 19:04:33,São Paulo,29.6,scattered clouds
2025-01-02 20:05:34,São Paulo,28.75,clear sky
2025-01-02 21:04:44,São Paulo,29.24,scattered clouds
2025-01-02 22:04:49,São Paulo,27.12,scattered clouds
2025-01-02 23:05:11,São Paulo,26.56,thunderstorm
2025-01-03 00:22:34,São Paulo,21.3,light rain
2025-01-03 01:32:38,São Paulo,21.28,scattered clouds
2025-01-03 02:27:24,São Paulo,21.28,scattered clouds
2025-01-03 03:08:55,São Paulo,21.2,scattered clouds
2025-01-03 04:06:31,São Paulo,21.91,few clouds
2025-01-03 05:05:19,São Paulo,21.91,few clouds
2025-01-03 06:07:10,São Paulo,21.46,clear sky
2025-01-03 07:05:18,São Paulo,21.46,clear sky
2025-01-03 08:06:46,São Paulo,21.23,clear sky
2025-01-03 09:05:36,São Paulo,21.23,clear sky
2025-01-03 10:05:26,São Paulo,21.16,clear sky
2025-01-03 11:04:48,São Paulo,22.19,clear sky
2025-01-03 12:08:34,São Paulo,24.55,clear sky
2025-01-03 13:08:33,São Paulo,24.88,scattered clouds
2025-01-03 14:04:55,São Paulo,27.06,scattered clouds
2025-01-03 15:05:05,São Paulo,27.25,scattered clouds
